78,tt0011588,2016-05-04,2016-05-04,,Pollyanna,https://www.imdb.com/title/tt0011588/,movie,6.4,58,1920,"Family, Comedy, Drama",364,1920-01-18,Paul Powell
79,tt0011193,2016-05-04,2016-05-04,,The Flapper,https://www.imdb.com/title/tt0011193/,movie,6.5,88,1920,Comedy,297,1920-05-10,Alan Crosland
80,tt0011741,2016-05-04,2016-05-04,,Suds,https://www.imdb.com/title/tt0011741/,movie,6.3,75,1920,"Comedy, Drama, Romance",216,1920-01-27,John Francis Dillon
81,tt0012752,2016-05-04,2016-05-04,,The Three Musketeers,https://www.imdb.com/title/tt0012752/,movie,6.9,119,1921,"Action, Adventure, Romance",851,1921-08-28,Fred Niblo
82,tt0012465,2016-05-04,2016-05-04,,Miss Lulu Bett,https://www.imdb.com/title/tt0012465/,movie,7.0,71,1921,"Comedy, Drama",312,1921-11-30,William C. de Mille
83,tt0012657,2016-05-04,2016-05-04,,The Sea Lion,https://www.imdb.com/title/tt0012657/,movie,6.5,63,1921,"Adventure, Drama, Romance",91,1921-12-05,Rowland V. Lee
84,tt0012952,2016-05-04,2016-05-04,[red]Watch Now[/red]: [link=http://www.imdb.com/title/tt0012952/externalsites?ref_=tt_ql_rel_3#videos]IMDb-provided Internet Archive Link[/link].,Blood and Sand,https://www.imdb.com/title/tt0012952/,movie,6.5,108,1922,"Drama, Romance, Sport",1240,1922-08-05,"Dorothy Arzner, Fred Niblo"
85,tt0014463,2016-05-04,2016-05-04,,The Shock,https://www.imdb.com/title/tt0014463/,movie,6.5,96,1923,Drama,379,1923-06-10,Lambert Hillyer
86,tt0016004,2016-05-04,2016-05-04,,Lady Windermere's Fan,https://www.imdb.com/title/tt0016004/,movie,7.3,120,1925,Comedy,992,1925-12-26,Ernst Lubitsch
87,tt0011393,2016-05-04,2016-05-04,,"Lederstrumpf, 1. Teil: Der Wildt�ter und Chingachgook",https://www.imdb.com/title/tt0011393/,movie,5.3,,1920,Western,74,1920-09-14,Arthur Wellin
88,tt0011635,2016-05-04,2016-05-04,,Robbery Under Arms,https://www.imdb.com/title/tt0011635/,movie,5.1,53,1920,"Drama, Western",34,1920-10-02,Kenneth Brampton
